Order_ID,Date,Month,Year,Customer_ID,Product_ID,Category,Quantity,Unit_Price,Discount,Sales_Amount
339,2025-03-25,3,2025,C125,P197,B Formulations,1,26.72,0.0,26.72
340,2025-06-06,6,2025,C055,P182,Essential Fatty Acids,1,20.97,0.2,16.78
340,2025-06-06,6,2025,C055,P120,Minerals,5,6.45,0.2,25.8
340,2025-06-06,6,2025,C055,P001,Essential Fatty Acids,3,18.39,0.2,44.14
341,2025-12-03,12,2025,C074,P020,C Formulations,2,14.26,0.12,25.1
341,2025-12-03,12,2025,C074,P039,Multiple Formulas,6,21.54,0.12,113.73
341,2025-12-03,12,2025,C074,P081,Essential Fatty Acids,1,6.27,0.12,5.52
341,2025-12-03,12,2025,C074,P238,Herbs,1,19.29,0.12,16.98
341,2025-12-03,12,2025,C074,P103,B Formulations,10,17.4,0.12,153.12
342,2025-06-02,6,2025,C088,P027,Herbs,2,12.95,0.1,23.31
342,2025-06-02,6,2025,C088,P107,Herbs,2,20.58,0.1,37.04
342,2025-06-02,6,2025,C088,P148,C Formulations,1,31.15,0.1,28.04
343,2025-11-28,11,2025,C161,P071,B Formulations,3,16.13,0.12,42.58
344,2025-05-17,5,2025,C045,P152,C Formulations,1,29.15,0.12,25.65
344,2025-05-17,5,2025,C045,P079,Essential Fatty Acids,1,32.06,0.12,28.21
344,2025-05-17,5,2025,C045,P209,Herbs,1,9.37,0.12,8.25
345,2025-03-07,3,2025,C014,P235,D3 Formulations,1,22.69,0.1,20.42
345,2025-03-07,3,2025,C014,P112,Essential Fatty Acids,2,14.14,0.1,25.45
345,2025-03-07,3,2025,C014,P212,Essential Fatty Acids,1,30.81,0.1,27.73
345,2025-03-07,3,2025,C014,P211,Essential Fatty Acids,1,7.18,0.1,6.46
345,2025-03-07,3,2025,C014,P196,B Formulations,4,21.93,0.1,78.95
345,2025-03-07,3,2025,C014,P046,D3 Formulations,2,25.65,0.1,46.17
345,2025-03-07,3,2025,C014,P120,Minerals,4,6.45,0.1,23.22
345,2025-03-07,3,2025,C014,P165,B Formulations,10,23.13,0.1,208.17
346,2025-09-25,9,2025,C138,P218,Minerals,5,11.02,0.2,44.08
346,2025-09-25,9,2025,C138,P206,Minerals,2,16.32,0.2,26.11
346,2025-09-25,9,2025,C138,P234,D3 Formulations,4,33.27,0.2,106.46
346,2025-09-25,9,2025,C138,P072,B Formulations,1,27.05,0.2,21.64
347,2025-06-16,6,2025,C144,P130,D3 Formulations,2,10.92,0.15,18.56
347,2025-06-16,6,2025,C144,P220,Essential Fatty Acids,2,17.56,0.15,29.85
348,2025-08-02,8,2025,C146,P100,Minerals,3,13.69,0.1,36.96
348,2025-08-02,8,2025,C146,P178,C Formulations,1,21.68,0.1,19.51
348,2025-08-02,8,2025,C146,P177,C Formulations,2,21.41,0.1,38.54
348,2025-08-02,8,2025,C146,P104,D3 Formulations,1,31.87,0.1,28.68
348,2025-08-02,8,2025,C146,P044,Nutritional Accessories,2,7.18,0.1,12.92
349,2025-05-08,5,2025,C075,P247,Multiple Formulas,10,6.53,0.1,58.77
349,2025-05-08,5,2025,C075,P137,Multiple Formulas,1,34.71,0.1,31.24
350,2025-07-28,7,2025,C005,P158,B Formulations,3,16.89,0.1,45.6
350,2025-07-28,7,2025,C005,P147,C Formulations,2,29.49,0.1,53.08
351,2025-03-17,3,2025,C117,P131,D3 Formulations,2,22.15,0.05,42.08
351,2025-03-17,3,2025,C117,P203,Essential Fatty Acids,5,23.74,0.05,112.76
351,2025-03-17,3,2025,C117,P022,Minerals,2,23.68,0.05,44.99
351,2025-03-17,3,2025,C117,P167,Nutritional Accessories,4,7.08,0.05,26.9
352,2025-09-23,9,2025,C139,P154,C Formulations,1,26.36,0.15,22.41
353,2025-09-09,9,2025,C088,P038,Multiple Formulas,1,24.37,0.12,21.45
353,2025-09-09,9,2025,C088,P034,B Formulations,1,12.89,0.12,11.34
354,2025-05-07,5,2025,C052,P057,Nutritional Accessories,1,9.29,0.15,7.9
354,2025-05-07,5,2025,C052,P035,Herbs,1,27.12,0.15,23.05
354,2025-05-07,5,2025,C052,P040,C Formulations,2,8.62,0.15,14.65
355,2025-06-25,6,2025,C074,P052,Herbs,2,26.04,0.15,44.27
355,2025-06-25,6,2025,C074,P038,Multiple Formulas,3,24.37,0.15,62.14
356,2025-03-06,3,2025,C153,P181,Minerals,1,34.3,0.0,34.3
356,2025-03-06,3,2025,C153,P068,Multiple Formulas,3,32.11,0.0,96.33
356,2025-03-06,3,2025,C153,P100,Minerals,1,13.69,0.0,13.69
356,2025-03-06,3,2025,C153,P172,Minerals,4,28.33,0.0,113.32
356,2025-03-06,3,2025,C153,P228,Herbs,4,25.1,0.0,100.4
356,2025-03-06,3,2025,C153,P132,Minerals,1,33.15,0.0,33.15
356,2025-03-06,3,2025,C153,P246,Herbs,1,8.92,0.0,8.92
356,2025-03-06,3,2025,C153,P105,B Formulations,1,24.3,0.0,24.3
357,2025-12-14,12,2025,C050,P057,Nutritional Accessories,3,9.29,0.2,22.3
357,2025-12-14,12,2025,C050,P032,Multiple Formulas,1,25.49,0.2,20.39
358,2025-07-26,7,2025,C005,P178,C Formulations,3,21.68,0.12,57.24
358,2025-07-26,7,2025,C005,P247,Multiple Formulas,1,6.53,0.12,5.75
358,2025-07-26,7,2025,C005,P135,Essential Fatty Acids,6,8.82,0.12,46.57
358,2025-07-26,7,2025,C005,P236,D3 Formulations,1,17.26,0.12,15.19
359,2025-08-29,8,2025,C074,P180,C Formulations,2,27.06,0.12,47.63
360,2025-12-01,12,2025,C017,P059,C Formulations,4,31.44,0.15,106.9
360,2025-12-01,12,2025,C017,P134,Minerals,1,22.53,0.15,19.15
360,2025-12-01,12,2025,C017,P154,C Formulations,1,26.36,0.15,22.41
361,2025-12-07,12,2025,C105,P141,Nutritional Accessories,1,27.48,0.2,21.98
361,2025-12-07,12,2025,C105,P218,Minerals,4,11.02,0.2,35.26
361,2025-12-07,12,2025,C105,P055,Essential Fatty Acids,1,9.99,0.2,7.99
361,2025-12-07,12,2025,C105,P136,Minerals,6,23.84,0.2,114.43
361,2025-12-07,12,2025,C105,P002,D3 Formulations,4,29.72,0.2,95.1
361,2025-12-07,12,2025,C105,P123,B Formulations,3,34.03,0.2,81.67
361,2025-12-07,12,2025,C105,P106,B Formulations,2,29.05,0.2,46.48
361,2025-12-07,12,2025,C105,P100,Minerals,6,13.69,0.2,65.71
362,2025-08-24,8,2025,C003,P033,D3 Formulations,10,28.09,0.12,247.19
363,2025-12-30,12,2025,C076,P152,C Formulations,4,29.15,0.1,104.94
363,2025-12-30,12,2025,C076,P142,Multiple Formulas,1,26.21,0.1,23.59
364,2025-04-28,4,2025,C081,P044,Nutritional Accessories,10,7.18,0.15,61.03
365,2025-03-23,3,2025,C034,P222,C Formulations,1,24.42,0.15,20.76
366,2025-01-08,1,2025,C070,P213,Minerals,2,26.41,0.12,46.48
366,2025-01-08,1,2025,C070,P097,B Formulations,1,22.48,0.12,19.78
366,2025-01-08,1,2025,C070,P153,Multiple Formulas,3,24.85,0.12,65.6
366,2025-01-08,1,2025,C070,P042,Essential Fatty Acids,4,15.3,0.12,53.86
366,2025-01-08,1,2025,C070,P211,Essential Fatty Acids,1,7.18,0.12,6.32
366,2025-01-08,1,2025,C070,P074,B Formulations,5,31.73,0.12,139.61
366,2025-01-08,1,2025,C070,P012,Essential Fatty Acids,1,21.04,0.12,18.52
366,2025-01-08,1,2025,C070,P147,C Formulations,2,29.49,0.12,51.9
366,2025-01-08,1,2025,C070,P193,Multiple Formulas,2,11.03,0.12,19.41
366,2025-01-08,1,2025,C070,P115,Essential Fatty Acids,1,11.14,0.12,9.8
367,2025-06-04,6,2025,C008,P181,Minerals,4,34.3,0.0,137.2
367,2025-06-04,6,2025,C008,P239,C Formulations,1,21.82,0.0,21.82
367,2025-06-04,6,2025,C008,P226,B Formulations,1,20.59,0.0,20.59
367,2025-06-04,6,2025,C008,P185,Multiple Formulas,3,13.85,0.0,41.55
368,2025-05-06,5,2025,C172,P012,Essential Fatty Acids,2,21.04,0.12,37.03
368,2025-05-06,5,2025,C172,P243,D3 Formulations,1,32.26,0.12,28.39
368,2025-05-06,5,2025,C172,P240,Nutritional Accessories,10,33.3,0.12,293.04
368,2025-05-06,5,2025,C172,P248,Multiple Formulas,1,8.74,0.12,7.69
368,2025-05-06,5,2025,C172,P055,Essential Fatty Acids,6,9.99,0.12,52.75
369,2025-12-02,12,2025,C009,P027,Herbs,2,12.95,0.05,24.6
369,2025-12-02,12,2025,C009,P059,C Formulations,6,31.44,0.05,179.21
369,2025-12-02,12,2025,C009,P200,C Formulations,1,33.69,0.05,32.01
369,2025-12-02,12,2025,C009,P048,Essential Fatty Acids,3,20.85,0.05,59.42
370,2025-08-07,8,2025,C103,P117,Multiple Formulas,2,33.66,0.2,53.86
370,2025-08-07,8,2025,C103,P144,Nutritional Accessories,5,16.43,0.2,65.72
370,2025-08-07,8,2025,C103,P238,Herbs,5,19.29,0.2,77.16
371,2025-04-23,4,2025,C160,P128,Multiple Formulas,1,30.68,0.0,30.68
371,2025-04-23,4,2025,C160,P029,Nutritional Accessories,2,20.19,0.0,40.38
371,2025-04-23,4,2025,C160,P245,Essential Fatty Acids,1,8.01,0.0,8.01
372,2025-06-09,6,2025,C068,P224,D3 Formulations,1,16.86,0.1,15.17
372,2025-06-09,6,2025,C068,P234,D3 Formulations,5,33.27,0.1,149.72
373,2025-03-22,3,2025,C027,P024,Nutritional Accessories,5,7.49,0.1,33.71
373,2025-03-22,3,2025,C027,P176,Herbs,1,7.5,0.1,6.75
373,2025-03-22,3,2025,C027,P107,Herbs,4,20.58,0.1,74.09
373,2025-03-22,3,2025,C027,P013,C Formulations,2,26.39,0.1,47.5
374,2025-12-25,12,2025,C031,P091,Nutritional Accessories,1,12.88,0.12,11.33
374,2025-12-25,12,2025,C031,P166,Multiple Formulas,1,6.88,0.12,6.05
374,2025-12-25,12,2025,C031,P073,Multiple Formulas,1,32.02,0.12,28.18
375,2025-07-28,7,2025,C008,P054,D3 Formulations,1,33.17,0.0,33.17
375,2025-07-28,7,2025,C008,P248,Multiple Formulas,3,8.74,0.0,26.22
375,2025-07-28,7,2025,C008,P147,C Formulations,3,29.49,0.0,88.47
376,2025-03-14,3,2025,C103,P053,C Formulations,6,17.22,0.1,92.99
376,2025-03-14,3,2025,C103,P226,B Formulations,4,20.59,0.1,74.12
376,2025-03-14,3,2025,C103,P207,Nutritional Accessories,2,27.98,0.1,50.36
376,2025-03-14,3,2025,C103,P061,C Formulations,1,25.14,0.1,22.63
376,2025-03-14,3,2025,C103,P026,Herbs,3,32.34,0.1,87.32
376,2025-03-14,3,2025,C103,P227,Minerals,4,30.84,0.1,111.02
376,2025-03-14,3,2025,C103,P133,Multiple Formulas,5,26.18,0.1,117.81
376,2025-03-14,3,2025,C103,P095,Herbs,2,30.63,0.1,55.13
377,2025-08-05,8,2025,C124,P159,Multiple Formulas,1,8.73,0.05,8.29
377,2025-08-05,8,2025,C124,P165,B Formulations,5,23.13,0.05,109.87
377,2025-08-05,8,2025,C124,P056,D3 Formulations,1,15.89,0.05,15.1
377,2025-08-05,8,2025,C124,P069,D3 Formulations,3,24.36,0.05,69.43
378,2025-08-07,8,2025,C163,P071,B Formulations,1,16.13,0.12,14.19
378,2025-08-07,8,2025,C163,P177,C Formulations,4,21.41,0.12,75.36
378,2025-08-07,8,2025,C163,P157,Essential Fatty Acids,1,15.8,0.12,13.9
379,2025-05-06,5,2025,C067,P105,B Formulations,2,24.3,0.12,42.77
379,2025-05-06,5,2025,C067,P110,Essential Fatty Acids,3,11.66,0.12,30.78
379,2025-05-06,5,2025,C067,P044,Nutritional Accessories,5,7.18,0.12,31.59
380,2025-11-11,11,2025,C122,P214,Essential Fatty Acids,3,19.75,0.1,53.32
380,2025-11-11,11,2025,C122,P119,Nutritional Accessories,3,16.73,0.1,45.17
380,2025-11-11,11,2025,C122,P122,Minerals,4,18.42,0.1,66.31
380,2025-11-11,11,2025,C122,P077,D3 Formulations,5,8.44,0.1,37.98
381,2025-09-01,9,2025,C036,P052,Herbs,2,26.04,0.12,45.83
381,2025-09-01,9,2025,C036,P032,Multiple Formulas,4,25.49,0.12,89.72
381,2025-09-01,9,2025,C036,P206,Minerals,1,16.32,0.12,14.36
382,2025-02-03,2,2025,C025,P093,B Formulations,1,27.65,0.05,26.27
382,2025-02-03,2,2025,C025,P082,D3 Formulations,1,8.94,0.05,8.49
383,2025-04-09,4,2025,C054,P057,Nutritional Accessories,1,9.29,0.15,7.9
383,2025-04-09,4,2025,C054,P214,Essential Fatty Acids,1,19.75,0.15,16.79
383,2025-04-09,4,2025,C054,P248,Multiple Formulas,1,8.74,0.15,7.43
384,2025-07-24,7,2025,C117,P223,Herbs,2,7.31,0.12,12.87
384,2025-07-24,7,2025,C117,P144,Nutritional Accessories,1,16.43,0.12,14.46
384,2025-07-24,7,2025,C117,P008,Minerals,1,9.48,0.12,8.34
385,2025-05-13,5,2025,C166,P031,Minerals,1,13.02,0.1,11.72
385,2025-05-13,5,2025,C166,P228,Herbs,4,25.1,0.1,90.36
386,2025-04-18,4,2025,C140,P075,Minerals,4,28.62,0.05,108.76
386,2025-04-18,4,2025,C140,P161,Essential Fatty Acids,5,7.04,0.05,33.44
387,2025-05-28,5,2025,C050,P166,Multiple Formulas,3,6.88,0.12,18.16
387,2025-05-28,5,2025,C050,P073,Multiple Formulas,5,32.02,0.12,140.89
388,2025-01-06,1,2025,C003,P052,Herbs,6,26.04,0.2,124.99
389,2025-12-21,12,2025,C045,P218,Minerals,2,11.02,0.1,19.84
389,2025-12-21,12,2025,C045,P164,D3 Formulations,1,14.31,0.1,12.88
389,2025-12-21,12,2025,C045,P129,D3 Formulations,4,15.19,0.1,54.68
390,2025-06-10,6,2025,C077,P093,B Formulations,1,27.65,0.15,23.5
390,2025-06-10,6,2025,C077,P168,Essential Fatty Acids,2,29.86,0.15,50.76
391,2025-05-02,5,2025,C112,P176,Herbs,5,7.5,0.15,31.88
392,2025-04-26,4,2025,C125,P240,Nutritional Accessories,2,33.3,0.1,59.94
393,2025-09-20,9,2025,C086,P066,B Formulations,4,8.7,0.12,30.62
393,2025-09-20,9,2025,C086,P073,Multiple Formulas,2,32.02,0.12,56.36
394,2025-05-27,5,2025,C076,P109,Herbs,3,20.28,0.05,57.8
394,2025-05-27,5,2025,C076,P040,C Formulations,6,8.62,0.05,49.13
394,2025-05-27,5,2025,C076,P013,C Formulations,4,26.39,0.05,100.28
394,2025-05-27,5,2025,C076,P005,C Formulations,1,20.81,0.05,19.77
394,2025-05-27,5,2025,C076,P174,D3 Formulations,3,24.06,0.05,68.57
394,2025-05-27,5,2025,C076,P232,D3 Formulations,1,6.77,0.05,6.43
394,2025-05-27,5,2025,C076,P032,Multiple Formulas,3,25.49,0.05,72.65
394,2025-05-27,5,2025,C076,P106,B Formulations,2,29.05,0.05,55.2
394,2025-05-27,5,2025,C076,P138,Multiple Formulas,6,10.06,0.05,57.34
394,2025-05-27,5,2025,C076,P044,Nutritional Accessories,1,7.18,0.05,6.82
395,2025-05-05,5,2025,C075,P111,Nutritional Accessories,3,26.95,0.05,76.81
395,2025-05-05,5,2025,C075,P208,D3 Formulations,1,6.42,0.05,6.1
395,2025-05-05,5,2025,C075,P183,Herbs,2,15.37,0.05,29.2
395,2025-05-05,5,2025,C075,P061,C Formulations,3,25.14,0.05,71.65
396,2025-11-28,11,2025,C147,P221,C Formulations,1,23.86,0.12,21.0
396,2025-11-28,11,2025,C147,P091,Nutritional Accessories,4,12.88,0.12,45.34
396,2025-11-28,11,2025,C147,P184,C Formulations,5,29.06,0.12,127.86
397,2025-04-18,4,2025,C110,P173,C Formulations,2,12.26,0.12,21.58
397,2025-04-18,4,2025,C110,P162,Multiple Formulas,4,19.5,0.12,68.64
397,2025-04-18,4,2025,C110,P054,D3 Formulations,2,33.17,0.12,58.38
397,2025-04-18,4,2025,C110,P201,Essential Fatty Acids,2,27.4,0.12,48.22
398,2025-03-10,3,2025,C137,P117,Multiple Formulas,1,33.66,0.12,29.62
398,2025-03-10,3,2025,C137,P067,D3 Formulations,1,32.02,0.12,28.18
398,2025-03-10,3,2025,C137,P052,Herbs,1,26.04,0.12,22.92
398,2025-03-10,3,2025,C137,P192,C Formulations,1,17.86,0.12,15.72
399,2025-06-07,6,2025,C138,P179,Multiple Formulas,3,24.49,0.2,58.78
399,2025-06-07,6,2025,C138,P167,Nutritional Accessories,6,7.08,0.2,33.98
399,2025-06-07,6,2025,C138,P026,Herbs,2,32.34,0.2,51.74
399,2025-06-07,6,2025,C138,P084,Nutritional Accessories,10,6.15,0.2,49.2
400,2025-08-02,8,2025,C114,P192,C Formulations,3,17.86,0.2,42.86
400,2025-08-02,8,2025,C114,P173,C Formulations,4,12.26,0.2,39.23
400,2025-08-02,8,2025,C114,P133,Multiple Formulas,2,26.18,0.2,41.89
400,2025-08-02,8,2025,C114,P155,Minerals,4,29.08,0.2,93.06
401,2025-12-04,12,2025,C014,P056,D3 Formulations,1,15.89,0.05,15.1
402,2025-09-02,9,2025,C057,P038,Multiple Formulas,10,24.37,0.15,207.14
402,2025-09-02,9,2025,C057,P198,D3 Formulations,1,25.15,0.15,21.38
402,2025-09-02,9,2025,C057,P035,Herbs,3,27.12,0.15,69.16
402,2025-09-02,9,2025,C057,P110,Essential Fatty Acids,6,11.66,0.15,59.47
402,2025-09-02,9,2025,C057,P079,Essential Fatty Acids,4,32.06,0.15,109.0
402,2025-09-02,9,2025,C057,P250,C Formulations,1,8.06,0.15,6.85
402,2025-09-02,9,2025,C057,P077,D3 Formulations,1,8.44,0.15,7.17
402,2025-09-02,9,2025,C057,P165,B Formulations,3,23.13,0.15,58.98
403,2025-09-20,9,2025,C127,P011,C Formulations,4,15.37,0.0,61.48
403,2025-09-20,9,2025,C127,P023,B Formulations,3,20.58,0.0,61.74
404,2025-09-15,9,2025,C007,P101,Essential Fatty Acids,2,13.08,0.1,23.54
405,2025-07-13,7,2025,C143,P042,Essential Fatty Acids,10,15.3,0.12,134.64
405,2025-07-13,7,2025,C143,P092,D3 Formulations,5,15.44,0.12,67.94
405,2025-07-13,7,2025,C143,P200,C Formulations,2,33.69,0.12,59.29
405,2025-07-13,7,2025,C143,P171,Nutritional Accessories,4,21.15,0.12,74.45
405,2025-07-13,7,2025,C143,P060,Minerals,1,13.48,0.12,11.86
405,2025-07-13,7,2025,C143,P224,D3 Formulations,1,16.86,0.12,14.84
405,2025-07-13,7,2025,C143,P177,C Formulations,1,21.41,0.12,18.84
405,2025-07-13,7,2025,C143,P148,C Formulations,2,31.15,0.12,54.82
406,2025-02-10,2,2025,C166,P063,Minerals,4,22.1,0.2,70.72
407,2025-12-02,12,2025,C091,P052,Herbs,1,26.04,0.1,23.44
407,2025-12-02,12,2025,C091,P152,C Formulations,2,29.15,0.1,52.47
407,2025-12-02,12,2025,C091,P220,Essential Fatty Acids,6,17.56,0.1,94.82
407,2025-12-02,12,2025,C091,P007,Minerals,1,12.44,0.1,11.2
408,2025-06-05,6,2025,C116,P241,B Formulations,4,17.2,0.12,60.54
409,2025-05-25,5,2025,C113,P134,Minerals,1,22.53,0.2,18.02
409,2025-05-25,5,2025,C113,P202,Nutritional Accessories,1,22.08,0.2,17.66
410,2025-05-14,5,2025,C093,P027,Herbs,2,12.95,0.05,24.6
411,2025-12-14,12,2025,C153,P206,Minerals,2,16.32,0.12,28.72
411,2025-12-14,12,2025,C153,P143,D3 Formulations,2,26.37,0.12,46.41
411,2025-12-14,12,2025,C153,P228,Herbs,1,25.1,0.12,22.09
412,2025-09-16,9,2025,C167,P040,C Formulations,1,8.62,0.12,7.59
412,2025-09-16,9,2025,C167,P246,Herbs,1,8.92,0.12,7.85
413,2025-04-02,4,2025,C179,P015,Nutritional Accessories,2,34.18,0.12,60.16
413,2025-04-02,4,2025,C179,P110,Essential Fatty Acids,4,11.66,0.12,41.04
413,2025-04-02,4,2025,C179,P210,Minerals,1,7.33,0.12,6.45
413,2025-04-02,4,2025,C179,P051,Essential Fatty Acids,3,11.06,0.12,29.2
414,2025-09-28,9,2025,C012,P160,D3 Formulations,2,22.77,0.12,40.08
414,2025-09-28,9,2025,C012,P224,D3 Formulations,3,16.86,0.12,44.51
414,2025-09-28,9,2025,C012,P143,D3 Formulations,4,26.37,0.12,92.82
415,2025-11-28,11,2025,C021,P186,Minerals,1,18.73,0.1,16.86
416,2025-08-18,8,2025,C101,P193,Multiple Formulas,2,11.03,0.12,19.41
416,2025-08-18,8,2025,C101,P057,Nutritional Accessories,2,9.29,0.12,16.35
417,2025-12-14,12,2025,C058,P060,Minerals,1,13.48,0.12,11.86
417,2025-12-14,12,2025,C058,P066,B Formulations,3,8.7,0.12,22.97
418,2025-03-06,3,2025,C179,P193,Multiple Formulas,3,11.03,0.12,29.12
418,2025-03-06,3,2025,C179,P165,B Formulations,2,23.13,0.12,40.71
419,2025-03-16,3,2025,C080,P183,Herbs,2,15.37,0.1,27.67
419,2025-03-16,3,2025,C080,P089,D3 Formulations,1,12.5,0.1,11.25
419,2025-03-16,3,2025,C080,P102,B Formulations,2,34.22,0.1,61.6
420,2025-09-24,9,2025,C130,P132,Minerals,4,33.15,0.05,125.97
420,2025-09-24,9,2025,C130,P143,D3 Formulations,4,26.37,0.05,100.21
420,2025-09-24,9,2025,C130,P067,D3 Formulations,1,32.02,0.05,30.42
420,2025-09-24,9,2025,C130,P107,Herbs,1,20.58,0.05,19.55
420,2025-09-24,9,2025,C130,P018,Nutritional Accessories,1,20.42,0.05,19.4
421,2025-08-13,8,2025,C003,P057,Nutritional Accessories,1,9.29,0.12,8.18
421,2025-08-13,8,2025,C003,P063,Minerals,1,22.1,0.12,19.45
422,2025-11-18,11,2025,C148,P145,Nutritional Accessories,1,14.51,0.2,11.61
422,2025-11-18,11,2025,C148,P053,C Formulations,2,17.22,0.2,27.55
422,2025-11-18,11,2025,C148,P143,D3 Formulations,2,26.37,0.2,42.19
422,2025-11-18,11,2025,C148,P008,Minerals,3,9.48,0.2,22.75
423,2025-12-28,12,2025,C121,P107,Herbs,2,20.58,0.05,39.1
423,2025-12-28,12,2025,C121,P027,Herbs,4,12.95,0.05,49.21
424,2025-07-21,7,2025,C021,P096,Herbs,1,25.07,0.1,22.56
425,2025-03-04,3,2025,C036,P052,Herbs,2,26.04,0.1,46.87
425,2025-03-04,3,2025,C036,P009,Essential Fatty Acids,1,15.79,0.1,14.21
426,2025-01-16,1,2025,C168,P235,D3 Formulations,3,22.69,0.12,59.9
426,2025-01-16,1,2025,C168,P087,Herbs,1,26.06,0.12,22.93
426,2025-01-16,1,2025,C168,P070,Herbs,1,15.83,0.12,13.93
426,2025-01-16,1,2025,C168,P069,D3 Formulations,1,24.36,0.12,21.44
427,2025-06-28,6,2025,C040,P003,Minerals,2,30.96,0.05,58.82
427,2025-06-28,6,2025,C040,P121,Nutritional Accessories,1,32.92,0.05,31.27
427,2025-06-28,6,2025,C040,P154,C Formulations,1,26.36,0.05,25.04
428,2025-03-07,3,2025,C115,P157,Essential Fatty Acids,1,15.8,0.05,15.01
428,2025-03-07,3,2025,C115,P153,Multiple Formulas,3,24.85,0.05,70.82
428,2025-03-07,3,2025,C115,P237,Herbs,2,24.66,0.05,46.85
428,2025-03-07,3,2025,C115,P084,Nutritional Accessories,1,6.15,0.05,5.84
429,2025-12-13,12,2025,C103,P154,C Formulations,2,26.36,0.15,44.81
429,2025-12-13,12,2025,C103,P075,Minerals,2,28.62,0.15,48.65
429,2025-12-13,12,2025,C103,P010,B Formulations,5,33.34,0.15,141.7
429,2025-12-13,12,2025,C103,P028,B Formulations,2,10.2,0.15,17.34
429,2025-12-13,12,2025,C103,P151,C Formulations,1,20.54,0.15,17.46
429,2025-12-13,12,2025,C103,P051,Essential Fatty Acids,3,11.06,0.15,28.2
429,2025-12-13,12,2025,C103,P204,Multiple Formulas,1,18.17,0.15,15.44
429,2025-12-13,12,2025,C103,P236,D3 Formulations,5,17.26,0.15,73.36
429,2025-12-13,12,2025,C103,P024,Nutritional Accessories,5,7.49,0.15,31.83
429,2025-12-13,12,2025,C103,P122,Minerals,2,18.42,0.15,31.31
430,2025-05-31,5,2025,C018,P189,Essential Fatty Acids,2,33.92,0.15,57.66
430,2025-05-31,5,2025,C018,P250,C Formulations,1,8.06,0.15,6.85
430,2025-05-31,5,2025,C018,P195,Essential Fatty Acids,5,13.26,0.15,56.36
431,2025-12-16,12,2025,C109,P080,D3 Formulations,4,23.59,0.1,84.92
431,2025-12-16,12,2025,C109,P165,B Formulations,1,23.13,0.1,20.82
431,2025-12-16,12,2025,C109,P161,Essential Fatty Acids,5,7.04,0.1,31.68
431,2025-12-16,12,2025,C109,P167,Nutritional Accessories,4,7.08,0.1,25.49
432,2025-01-23,1,2025,C149,P194,Essential Fatty Acids,1,10.54,0.1,9.49
432,2025-01-23,1,2025,C149,P225,B Formulations,1,24.15,0.1,21.74
432,2025-01-23,1,2025,C149,P143,D3 Formulations,3,26.37,0.1,71.2
432,2025-01-23,1,2025,C149,P086,C Formulations,1,21.91,0.1,19.72
433,2025-01-30,1,2025,C080,P138,Multiple Formulas,1,10.06,0.15,8.55
433,2025-01-30,1,2025,C080,P105,B Formulations,3,24.3,0.15,61.96
434,2025-09-08,9,2025,C167,P008,Minerals,1,9.48,0.12,8.34
434,2025-09-08,9,2025,C167,P217,D3 Formulations,1,19.73,0.12,17.36
434,2025-09-08,9,2025,C167,P237,Herbs,1,24.66,0.12,21.7
434,2025-09-08,9,2025,C167,P175,Nutritional Accessories,2,8.48,0.12,14.92
435,2025-01-04,1,2025,C062,P193,Multiple Formulas,1,11.03,0.1,9.93
435,2025-01-04,1,2025,C062,P031,Minerals,3,13.02,0.1,35.15
435,2025-01-04,1,2025,C062,P084,Nutritional Accessories,3,6.15,0.1,16.61
436,2025-02-12,2,2025,C171,P226,B Formulations,1,20.59,0.2,16.47
436,2025-02-12,2,2025,C171,P227,Minerals,1,30.84,0.2,24.67
436,2025-02-12,2,2025,C171,P250,C Formulations,2,8.06,0.2,12.9
437,2025-04-27,4,2025,C119,P025,D3 Formulations,4,14.08,0.0,56.32
438,2025-09-03,9,2025,C055,P249,Multiple Formulas,2,25.81,0.12,45.43
438,2025-09-03,9,2025,C055,P116,D3 Formulations,10,33.27,0.12,292.78
438,2025-09-03,9,2025,C055,P089,D3 Formulations,4,12.5,0.12,44.0
439,2025-01-23,1,2025,C136,P202,Nutritional Accessories,2,22.08,0.2,35.33
439,2025-01-23,1,2025,C136,P074,B Formulations,1,31.73,0.2,25.38
439,2025-01-23,1,2025,C136,P216,Minerals,1,20.26,0.2,16.21
440,2025-09-18,9,2025,C102,P058,Multiple Formulas,1,32.82,0.05,31.18
440,2025-09-18,9,2025,C102,P226,B Formulations,3,20.59,0.05,58.68
441,2025-05-27,5,2025,C171,P021,Herbs,1,7.07,0.05,6.72
441,2025-05-27,5,2025,C171,P159,Multiple Formulas,1,8.73,0.05,8.29
441,2025-05-27,5,2025,C171,P045,D3 Formulations,10,23.14,0.05,219.83
442,2025-12-05,12,2025,C155,P243,D3 Formulations,4,32.26,0.05,122.59
442,2025-12-05,12,2025,C155,P074,B Formulations,1,31.73,0.05,30.14
442,2025-12-05,12,2025,C155,P166,Multiple Formulas,3,6.88,0.05,19.61
443,2025-02-09,2,2025,C103,P086,C Formulations,6,21.91,0.12,115.68
444,2025-07-05,7,2025,C110,P192,C Formulations,2,17.86,0.12,31.43
444,2025-07-05,7,2025,C110,P148,C Formulations,2,31.15,0.12,54.82
444,2025-07-05,7,2025,C110,P128,Multiple Formulas,1,30.68,0.12,27.0
445,2025-01-14,1,2025,C137,P071,B Formulations,3,16.13,0.1,43.55
